year,monty,day,special day,gj_high temp,bs_high temp,s_high temp,MWh*1000,,,year,monty,day,gj_high temp,bs_high temp,s_high temp
2016,6,7,0,28.1,24.2,31.5,1338.59929,,,2015,6,7,28.1,24.2,31.5
2016,6,8,0,24.3,23,27.8,1366.65804,,,2015,6,8,24.3,23,27.8
2016,6,9,0,29.2,23.7,28.1,1377.70245,,,2015,6,9,29.2,23.7,28.1
2016,6,10,0,31.4,27.8,34.9,1397.34793,,,2015,6,10,31.4,27.8,34.9
2016,6,11,1,25.9,21.8,30.2,1274.87767,,,2015,6,11,25.9,21.8,30.2
2016,6,12,1,31.9,26.5,29.9,1184.62215,,,2015,6,12,31.9,26.5,29.9
2016,6,13,0,29,23.6,30.9,1357.58636,,,2015,6,13,29,23.6,30.9
2016,6,14,0,26.9,25.1,27.7,1399.47224,,,2015,6,14,26.9,25.1,27.7
2016,6,15,0,30.1,22.4,30.6,1378.11165,,,2015,6,15,30.1,22.4,30.6
2016,6,16,0,29.4,23,30.9,1383.09232,,,2015,6,16,29.4,23,30.9
2016,6,17,0,24.2,24,30.8,1384.15749,,,2015,6,17,24.2,24,30.8
2016,6,18,1,31.2,25.6,31.3,1277.11368,,,2015,6,18,31.2,25.6,31.3
2016,6,19,1,29.5,27.1,29.9,1182.52612,,,2015,6,19,29.5,27.1,29.9
2016,6,20,0,23.1,22.9,22.6,1388.34479,,,2015,6,20,23.1,22.9,22.6
2016,6,21,0,26.5,23.8,29.6,1429.00898,,,2015,6,21,26.5,23.8,29.6
2016,6,22,0,28.4,24.9,29.1,1429.86762,,,2015,6,22,28.4,24.9,29.1
2016,6,23,0,29.9,26.3,31,1436.72566,,,2015,6,23,29.9,26.3,31
2016,6,24,0,25.8,26.3,30.6,1409.36436,,,2015,6,24,25.8,26.3,30.6
2016,6,25,1,26,26.6,29.1,1251.21218,,,2015,6,25,26,26.6,29.1
2016,6,26,1,24.6,25.8,25.3,1171.23287,,,2015,6,26,24.6,25.8,25.3
2016,6,27,0,25.1,23.5,31.1,1367.1877,,,2015,6,27,25.1,23.5,31.1
2016,6,28,0,30.7,24.1,31.1,1412.86371,,,2015,6,28,30.7,24.1,31.1
2016,6,29,0,28.3,26.1,30.6,1417.26562,,,2015,6,29,28.3,26.1,30.6
2016,6,30,0,23,23.3,29.2,1445.04943,,,2015,6,30,23,23.3,29.2
2016,7,1,0,27.5,27,27.9,1442.61776,,,2015,7,1,27.5,27,27.9
2016,7,2,1,28.2,26.5,29.3,1297.11071,,,2015,7,2,28.2,26.5,29.3
2016,7,3,1,28.3,27.2,28.3,1192.42646,,,2015,7,3,28.3,27.2,28.3
2016,7,4,0,28.2,23.6,29.9,1378.76563,,,2015,7,4,28.2,23.6,29.9
2016,7,5,0,27.8,24.7,29.6,1450.57727,,,2015,7,5,27.8,24.7,29.6
2016,7,6,0,26.3,24.6,32.5,1431.71459,,,2015,7,6,26.3,24.6,32.5
2016,7,7,0,22.6,20.3,29.7,1441.18532,,,2015,7,7,22.6,20.3,29.7
2016,7,8,0,24.8,22.2,26.3,1467.71828,,,2015,7,8,24.8,22.2,26.3
2016,7,9,1,30,27.2,31.8,1352.59491,,,2015,7,9,30,27.2,31.8
2016,7,10,1,34.2,27.9,34.3,1269.95173,,,2015,7,10,34.2,27.9,34.3
2016,7,11,0,30,27.7,36,1478.59253,,,2015,7,11,30,27.7,36
2016,7,12,0,26.6,24.7,28,1495.36915,,,2015,7,12,26.6,24.7,28
2016,7,13,0,26.1,24.8,24.9,1499.85359,,,2015,7,13,26.1,24.8,24.9
2016,7,14,0,30.7,26.8,31.4,1499.24389,,,2015,7,14,30.7,26.8,31.4
2016,7,15,0,30,30.6,33.9,1475.1332,,,2015,7,15,30,30.6,33.9
2016,7,16,1,29.7,24.9,28.9,1307.11546,,,2015,7,16,29.7,24.9,28.9
2016,7,17,1,31.1,22.1,28.6,1200.47324,,,2015,7,17,31.1,22.1,28.6
2016,7,18,0,29,25.1,27.8,1403.70681,,,2015,7,18,29,25.1,27.8
2016,7,19,0,32.1,28.7,29.8,1478.20942,,,2015,7,19,32.1,28.7,29.8
2016,7,20,0,30.3,25.6,31.2,1501.09988,,,2015,7,20,30.3,25.6,31.2
2016,7,21,0,29.7,26.5,29.6,1502.32945,,,2015,7,21,29.7,26.5,29.6
2016,7,22,0,32,26.5,31.7,1523.29732,,,2015,7,22,32,26.5,31.7
2016,7,23,1,28.4,28.8,32.1,1398.15023,,,2015,7,23,28.4,28.8,32.1
2016,7,24,1,26.4,27.1,25.4,1331.51772,,,2015,7,24,26.4,27.1,25.4
2016,7,25,0,31.1,28.7,26.4,1548.7171,,,2015,7,25,31.1,28.7,26.4
2016,7,26,0,34.1,30.4,30,1591.13754,,,2015,7,26,34.1,30.4,30
2016,7,27,0,30.7,31.9,30,1582.90769,,,2015,7,27,30.7,31.9,30
2016,7,28,0,30.8,31.9,31.2,1573.67559,,,2015,7,28,30.8,31.9,31.2
2016,7,29,0,34.1,31,28.8,1533.08449,,,2015,7,29,34.1,31,28.8
2016,7,30,1,34.2,31,33.1,1383.21158,,,2015,7,30,34.2,31,33.1
2016,7,31,1,33.6,31.9,32.4,1310.96165,,,2015,7,31,33.6,31.9,32.4
2016,8,1,0,33.6,30.7,31.6,1385.91637,,,2015,8,1,33.6,30.7,31.6
2016,8,2,0,32.9,30.6,29.2,1379.79328,,,2015,8,2,32.9,30.6,29.2
2016,8,3,0,33.2,30.7,31.5,1397.10621,,,2015,8,3,33.2,30.7,31.5
2016,8,4,0,33.5,31.3,30.8,1481.86483,,,2015,8,4,33.5,31.3,30.8
2016,8,5,0,34.6,31.6,32.7,1525.65186,,,2015,8,5,34.6,31.6,32.7
2016,8,6,1,34.9,30.9,34.4,1439.61929,,,2015,8,6,34.9,30.9,34.4
2016,8,7,1,36.2,32.4,34.4,1371.79113,,,2015,8,7,36.2,32.4,34.4
2016,8,8,0,34.4,32.2,33,1595.23818,,,2015,8,8,34.4,32.2,33
2016,8,9,0,33.3,31.7,31,1625.45271,,,2015,8,9,33.3,31.7,31
2016,8,10,0,32.2,33.5,32,1629.75654,,,2015,8,10,32.2,33.5,32
2016,8,11,0,26.4,31.3,30.6,1654.02929,,,2015,8,11,26.4,31.3,30.6
2016,8,12,0,28.6,23.8,32.9,1658.39289,,,2015,8,12,28.6,23.8,32.9
2016,8,13,1,30.7,28.9,31.1,1520.38344,,,2015,8,13,30.7,28.9,31.1
2016,8,14,1,31.3,29.3,32.5,1400.96716,,,2015,8,14,31.3,29.3,32.5
2016,8,15,1,32.9,30.8,30.8,1456.6145,,,2015,8,15,32.9,30.8,30.8
2016,8,16,0,29.3,30,31.2,1616.355,,,2015,8,16,29.3,30,31.2
2016,8,17,0,32,28.4,32.9,1630.53629,,,2015,8,17,32,28.4,32.9
2016,8,18,0,29.5,28.6,32.2,1636.06766,,,2015,8,18,29.5,28.6,32.2
2016,8,19,0,29.5,29.7,29.7,1623.52708,,,2015,8,19,29.5,29.7,29.7
2016,8,20,1,25.8,28.4,28.1,1480.82378,,,2015,8,20,25.8,28.4,28.1
2016,8,21,1,29,24.7,29.3,1376.70095,,,2015,8,21,29,24.7,29.3
2016,8,22,0,27.3,29.3,29.6,1593.96827,,,2015,8,22,27.3,29.3,29.6
2016,8,23,0,28.9,29.8,31.7,1620.89736,,,2015,8,23,28.9,29.8,31.7
2016,8,24,0,26.6,26.6,30.3,1596.63114,,,2015,8,24,26.6,26.6,30.3
2016,8,25,0,26,24.8,24.5,1594.55654,,,2015,8,25,26,24.8,24.5
2016,8,26,0,28.4,25.7,25.3,1459.23049,,,2015,8,26,28.4,25.7,25.3
2016,8,27,1,28.3,29.1,30,1281.88018,,,2015,8,27,28.3,29.1,30
2016,8,28,1,28.9,29,28.1,1168.62306,,,2015,8,28,28.9,29,28.1
2016,8,29,0,29.4,27.5,30.8,1340.0258,,,2015,8,29,29.4,27.5,30.8
2016,8,30,0,29,28.7,31,1373.61544,,,2015,8,30,29,28.7,31
2016,8,31,0,30.2,29.2,31.2,1370.04492,,,2015,8,31,30.2,29.2,31.2
2016,9,1,0,29.7,27.7,30.7,1442.79686,,,2015,9,1,29.7,27.7,30.7
2016,9,2,0,29.7,27.1,27.7,1434.04826,,,2015,9,2,29.7,27.1,27.7
2016,9,3,1,28.7,28.8,28.2,1308.09154,,,2015,9,3,28.7,28.8,28.2
2016,9,4,1,30.1,28.7,30.7,1226.07982,,,2015,9,4,30.1,28.7,30.7
2016,9,5,0,26.9,26.7,23.6,1449.30929,,,2015,9,5,26.9,26.7,23.6
2016,9,6,0,27,23.9,26.2,1480.19054,,,2015,9,6,27,23.9,26.2
2016,9,7,0,27.1,27,28.7,1468.39755,,,2015,9,7,27.1,27,28.7
2016,9,8,0,27.6,26.3,28.9,1462.4183,,,2015,9,8,27.6,26.3,28.9
2016,9,9,0,28.1,28,30.1,1461.8679,,,2015,9,9,28.1,28,30.1
2016,9,10,1,28.7,27.5,28.4,1333.01244,,,2015,9,10,28.7,27.5,28.4
2016,9,11,1,28.8,27.1,24.4,1237.94664,,,2015,9,11,28.8,27.1,24.4
2016,9,12,0,22,23.8,24,1393.85581,,,2015,9,12,22,23.8,24
2016,9,13,0,25.4,26.9,26,1354.73205,,,2015,9,13,25.4,26.9,26
2016,9,14,1,27.2,26.1,27.8,1099.97794,,,2015,9,14,27.2,26.1,27.8
2016,9,15,1,26.8,24.8,28.7,996.69484,,,2015,9,15,26.8,24.8,28.7
2016,9,16,1,23.8,25.2,26.7,1040.4443,,,2015,9,16,23.8,25.2,26.7
2016,9,17,1,28.8,19.3,27.6,1075.44378,,,2015,9,17,28.8,19.3,27.6
2016,9,18,1,27.8,25.8,29.2,1123.56157,,,2015,9,18,27.8,25.8,29.2
2016,9,19,0,27.7,25,29,1321.66664,,,2015,9,19,27.7,25,29
2016,9,20,0,27.2,25.8,28.3,1347.91738,,,2015,9,20,27.2,25.8,28.3
2016,9,21,0,29.1,26.7,29.4,1337.14923,,,2015,9,21,29.1,26.7,29.4
2016,9,22,0,29.2,26.2,31,1362.09408,,,2015,9,22,29.2,26.2,31
2016,9,23,0,20.8,22.5,26.1,1367.93715,,,2015,9,23,20.8,22.5,26.1
2016,9,24,1,27.6,23.2,30.6,1251.16823,,,2015,9,24,27.6,23.2,30.6
2016,9,25,1,26.3,25.5,29.8,1158.83403,,,2015,9,25,26.3,25.5,29.8
2016,9,26,0,26.8,26.8,28,1353.54694,,,2015,9,26,26.8,26.8,28
2016,9,27,0,28.6,26.5,29.8,1408.80466,,,2015,9,27,28.6,26.5,29.8
2016,9,28,0,29.6,27.9,28.3,1395.62949,,,2015,9,28,29.6,27.9,28.3
2016,9,29,0,30.6,27,28.2,1370.80442,,,2015,9,29,30.6,27,28.2
2016,9,30,0,22.3,22.5,26.2,1350.36622,,,2015,9,30,22.3,22.5,26.2
2016,10,1,1,23.5,25.2,19.7,1228.57021,,,2015,10,1,23.5,25.2,19.7
2016,10,2,1,22.4,23.4,21.5,1142.70614,,,2015,10,2,22.4,23.4,21.5
2016,10,3,1,24.8,25.1,24.5,1232.61495,,,2015,10,3,24.8,25.1,24.5
2016,10,4,0,25.9,23.6,22.4,1359.44468,,,2015,10,4,25.9,23.6,22.4
2016,10,5,0,26.4,24,25.6,1368.97144,,,2015,10,5,26.4,24,25.6
2016,10,6,0,26.9,24.1,26.3,1362.3625,,,2015,10,6,26.9,24.1,26.3
2016,10,7,0,25.9,24.6,25.7,1363.72601,,,2015,10,7,25.9,24.6,25.7
2016,10,8,1,24.3,24.8,26.4,1241.62813,,,2015,10,8,24.3,24.8,26.4
2016,10,9,1,21.7,25,20,1117.17443,,,2015,10,9,21.7,25,20
2016,10,10,0,22.1,22.5,17.2,1291.84954,,,2015,10,10,22.1,22.5,17.2
2016,10,11,0,18.8,20.1,14.4,1359.04404,,,2015,10,11,18.8,20.1,14.4
2016,10,12,0,19.2,21,17.9,1355.06394,,,2015,10,12,19.2,21,17.9
2016,10,13,0,22.6,22.6,21.3,1356.97178,,,2015,10,13,22.6,22.6,21.3
2016,10,14,0,24.7,24.4,24.5,1343.14267,,,2015,10,14,24.7,24.4,24.5
2016,10,15,1,24.5,23.6,26.1,1235.97562,,,2015,10,15,24.5,23.6,26.1
2016,10,16,1,24.8,24.7,24.2,1146.59555,,,2015,10,16,24.8,24.7,24.2
2016,10,17,0,25.6,24,26.6,1312.14868,,,2015,10,17,25.6,24,26.6
2016,10,18,0,26,24.7,24.2,1349.39236,,,2015,10,18,26,24.7,24.2
2016,10,19,0,25.6,24.5,23.9,1351.81574,,,2015,10,19,25.6,24.5,23.9
2016,10,20,0,26.5,26.5,25.1,1362.34759,,,2015,10,20,26.5,26.5,25.1
2016,10,21,0,25.9,24.8,22.7,1353.63938,,,2015,10,21,25.9,24.8,22.7
2016,10,22,1,24.4,21.8,23.1,1229.80566,,,2015,10,22,24.4,21.8,23.1
2016,10,23,1,23.3,24.1,21.4,1141.84054,,,2015,10,23,23.3,24.1,21.4
2016,10,24,0,21.7,25,22,1309.43919,,,2015,10,24,21.7,25,22
2016,10,25,0,22.5,21.5,22.8,1361.57537,,,2015,10,25,22.5,21.5,22.8
2016,10,26,0,21.3,20.7,18.7,1355.21166,,,2015,10,26,21.3,20.7,18.7
2016,10,27,0,18.1,21.1,15.9,1357.16881,,,2015,10,27,18.1,21.1,15.9
2016,10,28,0,18.8,19,15.8,1361.4353,,,2015,10,28,18.8,19,15.8
2016,10,29,1,18.2,20.2,14.7,1252.33303,,,2015,10,29,18.2,20.2,14.7
2016,10,30,1,13.2,17.1,10.4,1156.44751,,,2015,10,30,13.2,17.1,10.4
2016,10,31,0,14,16.1,12.3,1372.36097,,,2015,10,31,14,16.1,12.3
2016,11,1,0,10.4,14.1,12.6,1434.04908,,,2015,11,1,10.4,14.1,12.6
2016,11,2,0,16,18.3,15.2,1430.84702,,,2015,11,2,16,18.3,15.2
2016,11,3,0,19.7,20.3,18.7,1419.41482,,,2015,11,3,19.7,20.3,18.7
2016,11,4,0,21,22.4,19.8,1397.83293,,,2015,11,4,21,22.4,19.8
2016,11,5,1,21.6,23.6,19.2,1258.97678,,,2015,11,5,21.6,23.6,19.2
2016,11,6,1,21.2,22.2,19.2,1175.23181,,,2015,11,6,21.2,22.2,19.2
2016,11,7,0,17.2,18.1,11.7,1341.6921,,,2015,11,7,17.2,18.1,11.7
2016,11,8,0,17.9,19,11.8,1414.32566,,,2015,11,8,17.9,19,11.8
2016,11,9,0,16,19.5,12.1,1437.98184,,,2015,11,9,16,19.5,12.1
2016,11,10,0,14.7,17.5,13.5,1449.50292,,,2015,11,10,14.7,17.5,13.5
2016,11,11,0,19.1,19.5,17.7,1410.0223,,,2015,11,11,19.1,19.5,17.7
2016,11,12,1,21,20,21,1279.1939,,,2015,11,12,21,20,21
2016,11,13,1,15.2,16.3,13.1,1198.62052,,,2015,11,13,15.2,16.3,13.1
2016,11,14,0,16.6,18.4,14.2,1370.87221,,,2015,11,14,16.6,18.4,14.2
2016,11,15,0,18.7,21.6,17.2,1404.87725,,,2015,11,15,18.7,21.6,17.2
2016,11,16,0,17.8,20.1,14,1428.85323,,,2015,11,16,17.8,20.1,14
2016,11,17,0,19.1,18.7,19.3,1417.03741,,,2015,11,17,19.1,18.7,19.3
2016,11,18,0,15.3,15.3,12.6,1420.4824,,,2015,11,18,15.3,15.3,12.6
2016,11,19,1,12.2,16.3,10.8,1298.61633,,,2015,11,19,12.2,16.3,10.8
2016,11,20,1,17.1,19.7,14.4,1202.8634,,,2015,11,20,17.1,19.7,14.4
2016,11,21,0,14.4,19.1,15.4,1404.87456,,,2015,11,21,14.4,19.1,15.4
2016,11,22,0,18.5,19.9,15.7,1470.43308,,,2015,11,22,18.5,19.9,15.7
2016,11,23,0,14.1,18.2,11,1499.97339,,,2015,11,23,14.1,18.2,11
2016,11,24,0,12.6,17.8,8.8,1533.52129,,,2015,11,24,12.6,17.8,8.8
2016,11,25,0,9.1,10.3,5.3,1521.45243,,,2015,11,25,9.1,10.3,5.3
2016,11,26,1,5.2,8.2,0.9,1409.39146,,,2015,11,26,5.2,8.2,0.9
2016,11,27,1,4.6,9.4,2,1279.5526,,,2015,11,27,4.6,9.4,2
2016,11,28,0,9.7,11.4,2.6,1490.34891,,,2015,11,28,9.7,11.4,2.6
2016,11,29,0,13.4,14.2,3.9,1532.08306,,,2015,11,29,13.4,14.2,3.9
2016,11,30,0,13,16,8.5,1517.54459,,,2015,11,30,13,16,8.5
2016,12,1,0,14.2,17.2,10.4,1508.86979,,,2015,12,1,14.2,17.2,10.4
2016,12,2,0,12.1,16.9,8.5,1522.55067,,,2015,12,2,12.1,16.9,8.5
2016,12,3,1,7.7,9.9,3.3,1385.48209,,,2015,12,3,7.7,9.9,3.3
2016,12,4,1,7.3,10,3.1,1282.57642,,,2015,12,4,7.3,10,3.1
2016,12,5,0,8.6,10.7,7.2,1474.57173,,,2015,12,5,8.6,10.7,7.2
2016,12,6,0,9.3,10.6,7.8,1545.90775,,,2015,12,6,9.3,10.6,7.8
2016,12,7,0,11.3,16.5,6.7,1560.94989,,,2015,12,7,11.3,16.5,6.7
2016,12,8,0,11.8,17.3,9.6,1555.65871,,,2015,12,8,11.8,17.3,9.6
2016,12,9,0,15.8,16,10.9,1538.57179,,,2015,12,9,15.8,16,10.9
2016,12,10,1,11.9,13.9,9.2,1428.24513,,,2015,12,10,11.9,13.9,9.2
2016,12,11,1,10,13.1,12.2,1326.19863,,,2015,12,11,10,13.1,12.2
2016,12,12,0,11.2,14.7,11,1546.31472,,,2015,12,12,11.2,14.7,11
2016,12,13,0,15.3,15.2,12.2,1560.98375,,,2015,12,13,15.3,15.2,12.2
2016,12,14,0,12.4,12.3,6.4,1593.85328,,,2015,12,14,12.4,12.3,6.4
2016,12,15,0,11,13.7,8.2,1630.76017,,,2015,12,15,11,13.7,8.2
2016,12,16,0,6.6,10.1,2.8,1634.61865,,,2015,12,16,6.6,10.1,2.8
2016,12,17,1,0.4,4.7,-0.4,1447.45125,,,2015,12,17,0.4,4.7,-0.4
2016,12,18,1,5.2,7.6,-1,1311.5262,,,2015,12,18,5.2,7.6,-1
2016,12,19,0,9.3,13.9,6.8,1531.96739,,,2015,12,19,9.3,13.9,6.8
2016,12,20,0,7.5,11.5,6,1527.81106,,,2015,12,20,7.5,11.5,6
2016,12,21,0,11.2,14.8,5,1528.06452,,,2015,12,21,11.2,14.8,5
2016,12,22,0,14.5,16.4,7.7,1527.13193,,,2015,12,22,14.5,16.4,7.7
2016,12,23,0,9.9,15.2,10.6,1570.65685,,,2015,12,23,9.9,15.2,10.6
2016,12,24,1,9.8,14.2,5.3,1411.11027,,,2015,12,24,9.8,14.2,5.3
2016,12,25,1,6.2,9.8,3.7,1282.76106,,,2015,12,25,6.2,9.8,3.7
2016,12,26,0,11.2,12.6,4.7,1534.86856,,,2015,12,26,11.2,12.6,4.7
2016,12,27,0,4.6,10.4,-1,1580.7397,,,2015,12,27,4.6,10.4,-1
2016,12,28,0,3.2,5.4,-1,1584.30015,,,2015,12,28,3.2,5.4,-1
2016,12,29,0,6.8,8.3,2.9,1591.84403,,,2015,12,29,6.8,8.3,2.9
2016,12,30,0,8.1,11,4.3,1544.98471,,,2015,12,30,8.1,11,4.3
2016,12,31,1,7.5,10,2.8,1338.6091,,,2015,12,31,7.5,10,2.8
2017,1,1,1,8.1,10.9,4,1233.71929,,,2016,1,1,8.1,10.9,4
2017,1,2,0,12.7,12.2,9.5,1470.72487,,,2016,1,2,12.7,12.2,9.5
2017,1,3,0,13.7,16.6,9.4,1538.45963,,,2016,1,3,13.7,16.6,9.4
2017,1,4,0,11.4,15.2,5.3,1549.3619,,,2016,1,4,11.4,15.2,5.3
2017,1,5,0,5.8,8.1,1.5,1560.511,,,2016,1,5,5.8,8.1,1.5
2017,1,6,0,7.5,9.9,1.7,1515.01949,,,2016,1,6,7.5,9.9,1.7
2017,1,7,1,5.2,8.5,1.4,1390.17727,,,2016,1,7,5.2,8.5,1.4
2017,1,8,1,4.8,6.9,1,1273.68547,,,2016,1,8,4.8,6.9,1
2017,1,9,0,7.7,9.4,2.4,1499.75807,,,2016,1,9,7.7,9.4,2.4
2017,1,10,0,8.5,10.1,3.8,1580.61896,,,2016,1,10,8.5,10.1,3.8
2017,1,11,0,5.3,10.1,0.9,1609.17468,,,2016,1,11,5.3,10.1,0.9
2017,1,12,0,4.1,7.9,0.7,1606.73208,,,2016,1,12,4.1,7.9,0.7
2017,1,13,0,4.5,6.9,0.1,1632.50637,,,2016,1,13,4.5,6.9,0.1
2017,1,14,1,5.8,8.3,1.3,1504.08389,,,2016,1,14,5.8,8.3,1.3
2017,1,15,1,8.4,10.6,5.3,1387.58167,,,2016,1,15,8.4,10.6,5.3
2017,1,16,0,10,10.4,2.8,1615.44044,,,2016,1,16,10,10.4,2.8
2017,1,17,0,6.6,10.3,5.4,1654.35941,,,2016,1,17,6.6,10.3,5.4
2017,1,18,0,3.2,6.9,0.4,1631.80277,,,2016,1,18,3.2,6.9,0.4
2017,1,19,0,-2,0.7,-8.9,1624.77705,,,2016,1,19,-2,0.7,-8.9
2017,1,20,0,-0.8,2,-5.2,1654.76254,,,2016,1,20,-0.8,2,-5.2
2017,1,21,1,0.8,3.3,-2.3,1516.90311,,,2016,1,21,0.8,3.3,-2.3
2017,1,22,1,1.1,6.7,-3.8,1402.04828,,,2016,1,22,1.1,6.7,-3.8
2017,1,23,0,-3.2,1.1,-8.3,1669.61245,,,2016,1,23,-3.2,1.1,-8.3
2017,1,24,0,-7.7,-4.2,-10,1699.98725,,,2016,1,24,-7.7,-4.2,-10
2017,1,25,0,-1.5,2.4,-3.4,1659.96587,,,2016,1,25,-1.5,2.4,-3.4
2017,1,26,0,4,7.3,1.7,1558.49923,,,2016,1,26,4,7.3,1.7
2017,1,27,1,6.7,9.2,4.3,1249.72472,,,2016,1,27,6.7,9.2,4.3
2017,1,28,1,4.8,6,3.5,1132.16468,,,2016,1,28,4.8,6,3.5
2017,1,29,1,5.1,5.3,5.4,1176.08522,,,2016,1,29,5.1,5.3,5.4
2017,1,30,1,9.8,8.7,5.2,1260.47742,,,2016,1,30,9.8,8.7,5.2
2017,1,31,0,2.2,7,0.3,1545.6682,,,2016,1,31,2.2,7,0.3
2017,2,1,0,0.7,7.3,-1,1623.28389,,,2016,2,1,0.7,7.3,-1
2017,2,2,0,2.3,7.9,0.9,1636.81354,,,2016,2,2,2.3,7.9,0.9
2017,2,3,0,5.7,7.5,4,1591.88431,,,2016,2,3,5.7,7.5,4
2017,2,4,1,6.5,7.3,3.9,1442.16694,,,2016,2,4,6.5,7.3,3.9
2017,2,5,1,5.7,10.1,3.4,1319.75178,,,2016,2,5,5.7,10.1,3.4
2017,2,6,0,2.8,7,2,1579.28348,,,2016,2,6,2.8,7,2
2017,2,7,0,5.3,9.4,3.5,1617.86474,,,2016,2,7,5.3,9.4,3.5
2017,2,8,0,9.2,8.8,5.5,1617.84487,,,2016,2,8,9.2,8.8,5.5
2017,2,9,0,8.6,11.9,5.5,1646.59199,,,2016,2,9,8.6,11.9,5.5
2017,2,10,0,14,11.8,10.7,1659.55004,,,2016,2,10,14,11.8,10.7
2017,2,11,1,17.1,14.7,13.5,1486.7656,,,2016,2,11,17.1,14.7,13.5
2017,2,12,1,15.6,13.9,10,1349.46756,,,2016,2,12,15.6,13.9,10
2017,2,13,0,19.8,15.8,14.4,1586.97428,,,2016,2,13,19.8,15.8,14.4
2017,2,14,0,6.5,15.2,5.8,1595.78015,,,2016,2,14,6.5,15.2,5.8
2017,2,15,0,0.8,4.2,-2.3,1585.73712,,,2016,2,15,0.8,4.2,-2.3
2017,2,16,0,5.7,6.3,1.1,1555.58749,,,2016,2,16,5.7,6.3,1.1
2017,2,17,0,7.2,9.6,5.4,1532.0833,,,2016,2,17,7.2,9.6,5.4
2017,2,18,1,11.6,9.9,7.8,1415.41293,,,2016,2,18,11.6,9.9,7.8
2017,2,19,1,11.8,14.8,4.4,1306.14959,,,2016,2,19,11.8,14.8,4.4
2017,2,20,0,9.4,11.6,6.3,1525.74747,,,2016,2,20,9.4,11.6,6.3
2017,2,21,0,7.3,8.9,4.4,1568.65592,,,2016,2,21,7.3,8.9,4.4
2017,2,22,0,6,10.4,4.2,1576.26043,,,2016,2,22,6,10.4,4.2
2017,2,23,0,9.6,12.8,4.5,1564.6873,,,2016,2,23,9.6,12.8,4.5
2017,2,24,0,3.2,8.4,2.2,1562.02016,,,2016,2,24,3.2,8.4,2.2
2017,2,25,1,7.7,8.8,5.7,1384.09134,,,2016,2,25,7.7,8.8,5.7
2017,2,26,1,7.9,10.6,7.5,1268.64287,,,2016,2,26,7.9,10.6,7.5
2017,2,27,0,13.7,15.6,8.1,1480.97108,,,2016,2,27,13.7,15.6,8.1
2017,2,28,0,14.7,15.2,6.9,1496.58444,,,2016,2,28,14.7,15.2,6.9
2017,3,1,1,5.8,7.7,2.1,1403.43339,,,2016,3,1,5.8,7.7,2.1
2017,3,2,0,13.2,11.4,8.1,1522.84423,,,2016,3,2,13.2,11.4,8.1
2017,3,3,0,18.3,17.2,13.9,1518.64211,,,2016,3,3,18.3,17.2,13.9
2017,3,4,1,14,12.4,20.3,1355.9903,,,2016,3,4,14,12.4,20.3
2017,3,5,1,18,16.4,13.5,1253.67707,,,2016,3,5,18,16.4,13.5
2017,3,6,0,18.5,17.1,12.9,1494.16161,,,2016,3,6,18.5,17.1,12.9
2017,3,7,0,18.6,16.2,12.2,1569.58987,,,2016,3,7,18.6,16.2,12.2
2017,3,8,0,11.4,13.4,7,1573.09798,,,2016,3,8,11.4,13.4,7
2017,3,9,0,8.1,13.4,5.3,1538.0867,,,2016,3,9,8.1,13.4,5.3
2017,3,10,0,5.8,10.8,3.1,1502.5332,,,2016,3,10,5.8,10.8,3.1
2017,3,11,1,6.1,10,4.6,1351.25021,,,2016,3,11,6.1,10,4.6
2017,3,12,1,10.6,10.3,6.4,1239.91414,,,2016,3,12,10.6,10.3,6.4
2017,3,13,0,8.7,10.7,6.5,1437.41893,,,2016,3,13,8.7,10.7,6.5
2017,3,14,0,9.9,14.3,9.6,1474.40021,,,2016,3,14,9.9,14.3,9.6
2017,3,15,0,15.5,12.3,12.4,1481.00566,,,2016,3,15,15.5,12.3,12.4
2017,3,16,0,17.4,16.2,13.8,1480.18958,,,2016,3,16,17.4,16.2,13.8
2017,3,17,0,19.4,16.9,14.7,1466.02047,,,2016,3,17,19.4,16.9,14.7
2017,3,18,1,14.4,13.4,20.1,1333.61204,,,2016,3,18,14.4,13.4,20.1
2017,3,19,1,18.5,19.4,18.1,1219.93934,,,2016,3,19,18.5,19.4,18.1
2017,3,20,0,17.7,14.2,17.5,1438.80691,,,2016,3,20,17.7,14.2,17.5
2017,3,21,0,18,14.8,16.1,1455.0843,,,2016,3,21,18,14.8,16.1
2017,3,22,0,18.4,16.8,13.8,1453.2685,,,2016,3,22,18.4,16.8,13.8
2017,3,23,0,15.1,15.1,13.8,1442.98532,,,2016,3,23,15.1,15.1,13.8
2017,3,24,0,14.4,13.5,12.7,1440.01783,,,2016,3,24,14.4,13.5,12.7
2017,3,25,1,14.1,11.7,12.6,1324.35308,,,2016,3,25,14.1,11.7,12.6
2017,3,26,1,11.1,11.1,12.6,1209.54753,,,2016,3,26,11.1,11.1,12.6
2017,3,27,0,15.3,16.2,13.1,1437.97665,,,2016,3,27,15.3,16.2,13.1
2017,3,28,0,18.8,18.3,17.4,1457.2619,,,2016,3,28,18.8,18.3,17.4
2017,3,29,0,16.4,16.3,17.1,1453.79702,,,2016,3,29,16.4,16.3,17.1
2017,3,30,0,22.9,19.6,18.3,1423.21928,,,2016,3,30,22.9,19.6,18.3
